Last_Name,First_Name,Date_of_Survey,Age,NPS_Scale,NPS_With_Decimal
Harris,Wilson,5/23/2022,95,8,8.5
Clark,Sofia,7/9/2021,95,8,8.8
Wells,Patrick,8/19/2021,95,8,8.8
Foster,Walter,7/29/2021,85,7,7.1
Evans,Patrick,4/1/2020,88,7,7.7
Morgan,Wilson,8/11/2021,80,4,4.6
Carroll,Abraham,2/21/2021,85,8,8.9
Barrett,Florrie,4/26/2020,85,4,4.2
Harris,Lydia,2/22/2020,88,9,9.8
Cameron,Victor,11/6/2020,80,8,8.5
Brooks,Frederick,8/24/2021,98,7,7.2
Kelley,Daryl,8/5/2020,82,8,8.9
Grant,Savana,1/2/2020,90,7,7.4
Gray,Natalie,10/22/2021,95,3,3.5
Montgomery,Elian,3/9/2021,89,4,4.1
Wright,Alexander,10/14/2020,86,8,8.5
Crawford,Savana,5/2/2020,88,9,9.5
Phillips,Joyce,6/5/2020,81,8,8.4
Ferguson,Owen,2/17/2020,90,6,6.2
Ryan,December,10/29/2020,87,9,9.5
Anderson,Kirsten,1/5/2020,87,6,6
Sullivan,Chelsea,9/8/2021,88,8,8.1
Thomas,Brianna,7/6/2020,94,6,6
Johnston,Ted,5/21/2022,89,6,6.6
Moore,Henry,11/17/2020,82,10,10
Watson,Lily,3/25/2022,86,4,4.8
Warren,Kellan,7/20/2020,83,9,9
Hall,Ned,6/3/2022,99,2,2.6
Miller,Wilson,11/25/2021,82,3,3.3
Armstrong,Michael,5/28/2020,93,8,8
Phillips,Ryan,7/2/2021,81,10,10
Mitchell,Sienna,6/21/2022,87,10,10
Taylor,Daryl,10/16/2020,81,6,6.3
Wright,Ashton,9/17/2022,92,7,7.1
Scott,Carlos,1/15/2020,92,7,7.7
Evans,Lucia,4/1/2020,84,6,6.5
Mason,Fenton,9/22/2021,96,7,7.8
Jones,Nicholas,1/19/2020,83,6,6.9
Allen,Mary,10/27/2020,81,7,7.7
Farrell,Justin,8/8/2021,86,8,8.3
Murray,Aida,6/9/2021,93,5,5.5
Morrison,Amanda,11/1/2019,81,6,6.9
Nelson,Frederick,12/6/2019,98,8,8.4
Spencer,Emma,6/18/2022,90,6,6.5
Douglas,Rafael,2/27/2021,82,5,5.8
Lloyd,Amanda,3/2/2022,85,7,7.7
Ferguson,Abraham,12/19/2021,84,7,7.4
Cooper,Hailey,4/9/2022,80,8,8.1
West,Abraham,3/5/2022,88,7,7.4
Chapman,Ada,3/19/2022,86,7,7.4
Carter,Daryl,11/7/2020,90,1,1.9
Hunt,Elian,11/30/2020,91,4,4.4
Murray,Amy,4/5/2021,99,8,8.2
Watson,Roman,12/9/2021,81,9,9.5
Johnson,Belinda,5/27/2022,91,7,7.1
Morgan,Tyler,7/12/2021,90,7,7.7
Thompson,Tara,3/28/2021,91,3,3.4
Gray,Kristian,3/5/2020,80,7,7.8
Taylor,Melanie,12/6/2019,85,7,7.8
West,December,10/28/2021,94,8,8.6
Douglas,Alexia,3/13/2020,90,7,7
Hawkins,Ashton,1/20/2020,91,9,9.3
Phillips,Nicholas,1/7/2021,98,8,8.6
Gibson,December,12/8/2019,99,9,9.3
Howard,Darcy,9/15/2021,100,8,8.6
Montgomery,Byron,6/15/2022,92,9,9.6
Cunningham,Dainton,8/3/2022,86,7,7.2
Harris,Chester,7/26/2020,86,10,10
Thomas,Myra,7/9/2022,95,8,8
Ross,Luke,6/11/2020,95,10,10
Thomas,Anna,3/27/2022,84,8,8.7
Wells,Rubie,5/9/2020,91,7,7.2
Cameron,Vincent,9/30/2022,80,3,3.6
Barnes,Lana,5/11/2020,82,10,10
Barnes,Kelvin,10/11/2020,81,7,7.9
Davis,Kate,8/21/2021,89,8,8.4
Grant,Miller,6/16/2021,85,7,7
Tucker,Dexter,10/27/2020,86,6,6.1
Elliott,Annabella,7/15/2022,96,10,10
Kelley,Dexter,12/22/2019,91,7,7.5
Anderson,Rosie,10/24/2020,82,8,8.6
Riley,James,8/20/2022,91,5,5.3
Johnson,Lucy,9/15/2021,92,7,7.9
Owens,Adrianna,5/6/2021,84,6,6.9
Cameron,Jacob,9/24/2021,85,10,10
Walker,Chester,2/25/2021,92,9,9
Tucker,Tara,7/1/2021,91,9,9.2
Thomas,George,3/23/2020,96,7,7.3
Hall,Evelyn,12/17/2019,94,10,10
Andrews,Ted,5/26/2021,89,10,10
Perry,Andrew,12/11/2021,94,10,10
Richardson,Sam,7/30/2020,99,8,8.7
Wells,Victoria,12/31/2021,94,8,8.1
Brooks,Rebecca,6/21/2020,96,10,10
Farrell,Vanessa,4/3/2021,98,7,7.5
Reed,Blake,6/22/2021,98,10,10
Tucker,Victoria,11/29/2021,97,7,7
Morris,Steven,2/8/2022,82,8,8.6
Bailey,Briony,3/5/2021,99,8,8.3
Hill,Daisy,11/4/2021,100,7,7.4
Ellis,Alford,1/7/2020,85,8,8.7
Hawkins,Adison,11/22/2019,87,7,7.1
Howard,Sawyer,11/13/2019,89,8,8.5
Craig,Jessica,9/29/2022,82,10,10
Kelly,Melissa,11/25/2019,97,8,8.1
Lloyd,Freddie,11/16/2019,83,8,8.3
Parker,Camila,8/14/2021,84,7,7.4
Cameron,Kelvin,11/2/2020,90,9,9.6
Casey,Paul,6/27/2022,85,6,6.2
Douglas,Maria,3/8/2021,98,7,7.2
Ferguson,Andrew,6/14/2022,95,6,6.4
Harris,Samantha,2/17/2021,91,7,7.7
Holmes,Maximilian,12/5/2020,85,9,9.3
Turner,Sophia,6/24/2021,81,7,7.7
Casey,Isabella,3/9/2021,92,8,8.1
Campbell,Alisa,4/22/2021,97,7,7
Payne,Daisy,11/7/2021,84,9,9.1
Hamilton,Julia,9/20/2022,96,8,8.8
Ferguson,Stella,7/9/2021,82,10,10
Edwards,Abigail,11/25/2020,100,7,7
West,Kelsey,8/19/2022,80,8,8.9
Baker,Jessica,4/6/2020,97,7,7.1
Fowler,Thomas,11/28/2020,93,7,7.7
Tucker,Adrianna,8/26/2020,87,9,9.1
Moore,Lydia,11/19/2019,80,7,7.4
Carter,Nicole,2/19/2021,82,5,5.1
Walker,Antony,6/13/2021,93,8,8.8
Andrews,Edwin,3/3/2022,91,4,4.2
Hawkins,Steven,6/21/2020,97,8,8.4
Holmes,Oliver,9/22/2021,85,5,5.8
Wright,Melissa,2/15/2021,87,8,8.1
Morris,Michelle,10/2/2022,89,8,8.3
Harrison,William,11/26/2020,88,9,9.4
Sullivan,Lydia,12/26/2021,90,6,6.1
Nelson,Fenton,2/2/2022,83,8,8.3
Gray,Julia,12/23/2020,87,10,10
Ryan,Elian,8/15/2022,82,9,9.3
Andrews,John,9/8/2022,81,8,8.8
Nelson,Kellan,7/10/2022,95,6,6.8
Perkins,Samantha,2/11/2021,91,7,7.5
Barrett,Lenny,5/24/2020,89,8,8.6
Dixon,Joyce,6/9/2022,90,9,9
Ryan,Caroline,4/22/2020,84,10,10
Grant,Samantha,5/30/2021,97,10,10
Wilson,Dexter,3/7/2021,88,10,10
Perkins,Tyler,11/27/2019,84,7,7.8
Brown,Nicholas,8/23/2022,96,6,6.1
Carter,Edith,12/9/2021,89,6,6.5
Cunningham,Deanna,6/11/2021,99,7,7.9
Dixon,Natalie,6/7/2020,92,8,8.5
Gray,Justin,11/21/2021,83,4,4.7
Adams,Amy,12/20/2019,93,6,6.4
Henderson,Chelsea,3/6/2021,85,3,3.2
Ellis,Rafael,7/30/2022,94,7,7.3
Hill,Jared,6/25/2022,91,6,6.1
Carter,Ashton,6/24/2022,84,8,8.2
Ferguson,Audrey,6/30/2021,89,9,9.8
Wright,Clark,8/29/2020,99,9,9.8
Sullivan,Mike,11/12/2021,95,8,8.9
Barnes,Edwin,9/11/2022,95,6,6.2
Hamilton,Kelvin,1/15/2022,96,7,7.6
Kelly,Oliver,6/18/2020,80,8,8
Stevens,Stella,8/9/2020,97,8,8.7
Campbell,Chloe,7/30/2021,82,6,6.8
Ferguson,Camila,10/27/2020,82,7,7.4
Craig,Camila,2/25/2020,84,8,8.7
Ross,Caroline,2/8/2020,93,10,10
Mason,Sabrina,10/8/2021,81,8,8.3
Ross,Kimberly,4/3/2022,90,8,8
Davis,Miley,10/28/2020,88,8,8.6
Howard,Walter,8/11/2022,90,8,8.7
Foster,Naomi,2/15/2020,82,7,7.4
Jones,Alexander,1/23/2020,86,9,9.5
Walker,Kirsten,4/25/2021,93,8,8.2
Allen,Jessica,1/29/2020,81,8,8
Cameron,Eric,8/12/2022,84,7,7.7
Alexander,Julian,4/7/2022,81,6,6.8
Farrell,Belinda,8/29/2022,95,6,6.4
Walker,George,5/29/2021,88,9,9.2
Farrell,Emma,7/30/2022,80,10,10
Fowler,David,9/4/2021,92,6,6.5
Kelley,Reid,8/12/2021,91,5,5.8
Robinson,Rosie,8/20/2020,91,10,10
Campbell,Kate,7/26/2020,94,2,2.4
Tucker,Kellan,10/28/2021,98,1,1.2
Foster,Tony,6/12/2022,100,7,7.2
Walker,Arianna,6/13/2021,91,6,6.3
Casey,Brad,2/20/2022,99,3,3
Robinson,Brianna,9/17/2021,91,3,3.8
Harrison,Sam,5/14/2020,80,9,9.4
Wright,Samantha,4/10/2020,91,7,7.9
Robinson,Melanie,7/23/2022,94,8,8.4
Barrett,Charlotte,6/9/2020,100,7,7.2
Cunningham,Elian,8/23/2020,83,8,8.9
Phillips,Arnold,1/3/2020,97,8,8.3
Miller,Chester,2/19/2020,87,7,7.7
Taylor,Camila,9/28/2022,87,10,10
Tucker,Adele,8/3/2022,88,7,7.7
Morris,Vincent,11/8/2021,96,3,3.1
Richards,Rosie,1/18/2020,93,10,10
Harris,Wilson,7/6/2021,98,6,6.8
Clark,Sofia,5/20/2022,93,8,8.2
Wells,Patrick,2/9/2020,92,4,4.1
Foster,Walter,11/13/2019,88,9,9.2
Evans,Patrick,10/6/2020,89,5,5
Morgan,Wilson,6/10/2020,92,6,6.7
Carroll,Abraham,9/4/2020,80,4,4.4
Barrett,Florrie,11/21/2021,83,4,4
Harris,Lydia,1/31/2021,89,7,7.4
Cameron,Victor,8/5/2020,98,8,8.3
Brooks,Frederick,10/23/2021,97,10,10
Kelley,Daryl,8/24/2020,92,3,3.6
Grant,Savana,11/11/2021,81,8,8.3
Gray,Natalie,4/26/2021,96,7,7.9
Montgomery,Elian,11/30/2020,99,4,4.4
Wright,Alexander,9/25/2022,90,8,8.3
Crawford,Savana,3/8/2021,92,7,7.6
Phillips,Joyce,9/24/2020,82,8,8.3
Ferguson,Owen,2/20/2021,97,7,7.1
Ryan,January,12/1/2020,80,8,8.1
Anderson,Kirsten,4/15/2022,81,7,7.2
Sullivan,Chelsea,11/16/2019,87,7,7.1
Thomas,Brianna,11/21/2020,80,3,3.6
Johnston,Ted,11/21/2019,95,8,8.2
Moore,Henry,12/13/2020,89,7,7.8
Watson,Lily,10/31/2020,94,8,8.9
Warren,Kellan,5/12/2020,88,7,7.8
Hall,Ned,7/29/2022,94,5,5.6
Miller,Wilson,12/24/2020,89,7,7.4
Armstrong,Michael,6/22/2022,99,9,9.4
Phillips,Ryan,6/5/2022,83,6,6.8
Mitchell,Sienna,2/12/2020,94,4,4.1
Taylor,Daryl,3/8/2021,81,7,7.5
Wright,Ashton,2/26/2022,91,3,3.6
Scott,Carlos,11/28/2021,100,0,0.1
Evans,Lucia,7/28/2020,86,5,5.3
Mason,Fenton,2/21/2020,93,5,5.7
Jones,Nicholas,11/20/2019,85,6,6.8
Allen,Mary,11/15/2020,84,0,0.2
Farrell,Justin,2/24/2022,83,4,4.1
Murray,Aida,4/5/2020,98,10,10
Morrison,Amanda,8/26/2020,95,6,6.1
Nelson,Frederick,11/26/2019,95,8,8.7
Spencer,Emma,1/24/2021,88,7,7.2
Douglas,Rafael,12/11/2019,81,8,8.3
Lloyd,Amanda,2/2/2021,94,4,4.6
Ferguson,Abraham,10/11/2020,99,6,6.6
Cooper,Hailey,1/29/2020,99,7,7.2
West,Abraham,1/23/2021,85,5,5.1
Chapman,Ada,11/29/2020,95,6,6.4
Carter,Daryl,6/8/2021,95,8,8.4
Hunt,Elian,1/9/2021,85,7,7.4
Murray,Amy,1/31/2020,82,10,10
Watson,Roman,2/23/2022,82,8,8.1
Johnson,Belinda,8/16/2020,99,8,8.6
Morgan,Tyler,10/5/2020,99,7,7.9
Thompson,Tara,6/10/2022,82,9,9.9
Gray,Kristian,5/17/2021,90,7,7.8
Taylor,Melanie,6/25/2022,88,8,8.1
West,January,4/26/2020,95,6,6.2
Douglas,Alexia,1/19/2021,81,3,3.5
Hawkins,Ashton,6/10/2021,94,8,8
Phillips,Nicholas,11/27/2021,99,10,10
Gibson,January,7/7/2022,95,6,6.5
Howard,Darcy,2/18/2022,93,7,7.5
Montgomery,Byron,9/2/2022,82,6,6.7
Cunningham,Dainton,9/21/2021,87,6,6.5
Harris,Chester,2/23/2021,94,7,7.3
Thomas,Myra,10/2/2021,95,9,9.9
Ross,Luke,2/8/2021,89,8,8.2
Thomas,Anna,12/25/2021,100,8,8.1
Wells,Rubie,9/21/2022,95,10,10
Cameron,Vincent,11/1/2020,83,7,7.1
Barnes,Lana,1/20/2021,88,7,7.1
Barnes,Kelvin,12/17/2021,96,7,7
Davis,Kate,1/28/2020,80,10,10
Grant,Miller,6/13/2022,82,6,6.3
Tucker,Dexter,2/26/2022,91,7,7.4
Elliott,Annabella,2/27/2021,86,7,7.8
Kelley,Dexter,8/7/2020,99,6,6.8
Anderson,Rosie,8/17/2020,97,1,1.2
Riley,James,9/16/2022,89,4,4.6
Johnson,Lucy,2/11/2022,96,9,9.6
Owens,Adrianna,1/1/2022,84,2,2.6
Cameron,Jacob,5/5/2022,93,6,6.4
Walker,Chester,10/2/2021,81,10,10
Tucker,Tara,5/28/2022,82,9,9.3
Thomas,George,1/2/2020,81,7,7.1
Hall,Evelyn,8/24/2020,93,7,7
Andrews,Ted,11/10/2021,81,4,4.7
Perry,Andrew,12/31/2020,83,8,8.5
Richardson,Sam,7/9/2021,81,6,6.7
Wells,Victoria,3/23/2022,96,3,3.1
Brooks,Rebecca,9/12/2021,82,8,8.3
Farrell,Vanessa,8/9/2020,92,8,8.6
Reed,Blake,5/5/2020,89,9,9.3
Tucker,Victoria,3/27/2022,86,9,9.6
Morris,Steven,11/25/2020,81,9,9.9
Bailey,Briony,11/4/2019,91,1,1.2
Hill,Daisy,5/7/2020,80,4,4.1
Ellis,Alford,1/23/2020,92,9,9
Hawkins,Adison,12/27/2019,87,9,9.1
Howard,Sawyer,7/19/2022,94,7,7
Craig,Jessica,6/20/2022,87,5,5.8
Kelly,Melissa,7/24/2021,91,6,6.7
Lloyd,Freddie,4/26/2022,90,8,8.3
Parker,Camila,11/22/2019,87,8,8.5
Cameron,Kelvin,12/6/2021,85,6,6.1
Casey,Paul,2/20/2020,96,8,8.6
Douglas,Maria,4/1/2022,96,8,8.8
Ferguson,Andrew,12/31/2019,93,8,8.8
Harris,Samantha,6/30/2021,99,8,8.9
Holmes,Maximilian,12/21/2020,97,5,5.4
Turner,Sophia,4/27/2022,98,7,7.1
Casey,Isabella,2/2/2021,99,6,6
Campbell,Alisa,11/1/2020,100,2,2.4
Payne,Daisy,10/7/2021,98,4,4.7
Hamilton,Julia,2/25/2020,83,7,7.9
Ferguson,Stella,12/20/2019,84,5,5.4
Edwards,Abigail,9/24/2020,99,10,10
West,Kelsey,12/28/2020,86,0,0.3
Baker,Jessica,4/7/2022,97,8,8.8
Fowler,Thomas,7/5/2022,91,6,6.2
Tucker,Adrianna,12/13/2019,93,7,7
Moore,Lydia,4/16/2021,89,7,7.8
Carter,Nicole,10/3/2021,94,6,6.7
Walker,Antony,11/7/2020,89,6,6
Andrews,Edwin,8/19/2022,92,8,8.8
Hawkins,Steven,11/3/2019,85,10,10
Holmes,Oliver,1/2/2022,90,7,7.2
Wright,Melissa,4/19/2020,96,7,7.3
Morris,Michelle,8/11/2021,82,6,6.6
Harrison,William,2/24/2021,87,6,6.9
Sullivan,Lydia,12/29/2020,82,6,6.1
Nelson,Fenton,7/1/2022,84,9,9.4
Gray,Julia,9/3/2020,81,9,9.2
Ryan,Elian,11/3/2021,90,9,9.2
Andrews,John,6/4/2021,94,8,8.9
Nelson,Kellan,12/18/2019,90,7,7.3
Perkins,Samantha,4/17/2021,97,8,8.5
Barrett,Lenny,11/17/2019,93,4,4.1
Dixon,Joyce,12/18/2021,99,6,6.5
Ryan,Caroline,9/20/2021,80,4,4.2
Grant,Samantha,8/19/2022,80,7,7.9
Wilson,Dexter,9/6/2021,97,8,8.6
Perkins,Tyler,2/16/2022,100,9,9.4
Brown,Nicholas,2/17/2022,83,8,8.9
Carter,Edith,7/3/2021,99,3,3.4
Cunningham,Deanna,1/4/2022,86,7,7
Dixon,Natalie,4/3/2021,89,7,7.7
Gray,Justin,5/26/2021,88,8,8.5
Adams,Amy,6/21/2022,95,4,4.3
Henderson,Chelsea,12/18/2019,100,7,7.2
Ellis,Rafael,11/22/2021,89,6,6.1
Hill,Jared,8/4/2020,98,7,7
Carter,Ashton,1/24/2020,81,6,6.7
Ferguson,Audrey,12/20/2019,93,7,7.8
Wright,Clark,9/4/2021,98,7,7.1
Sullivan,Mike,10/1/2020,94,10,10
Barnes,Edwin,1/3/2020,81,6,6.2
Hamilton,Kelvin,12/1/2020,100,8,8.3
Kelly,Oliver,8/17/2021,99,9,9
Stevens,Stella,12/16/2019,93,8,8.9
Campbell,Chloe,1/31/2021,85,1,1.5
Ferguson,Camila,5/20/2020,97,3,3.9
Craig,Camila,12/27/2019,80,7,7.2
Ross,Caroline,3/22/2022,89,8,8
Mason,Sabrina,8/14/2021,96,8,8.9
Ross,Kimberly,6/17/2022,83,7,7.9
Davis,Miley,5/16/2021,84,9,9.2
Howard,Walter,8/4/2022,84,8,8
Foster,Naomi,5/11/2021,96,10,10
Jones,Alexander,9/25/2021,80,5,5.8
Walker,Kirsten,2/18/2020,91,5,5.6
Allen,Jessica,2/13/2021,83,7,7.9
Cameron,Eric,5/9/2020,100,8,8.1
Alexander,Julian,1/3/2021,87,9,9.4
Farrell,Belinda,9/11/2020,92,8,8.5
Walker,George,12/17/2019,89,6,6.3
Farrell,Emma,12/7/2021,81,6,6.1
Fowler,David,1/29/2020,96,8,8.7
Kelley,Reid,11/19/2021,98,7,7.6
Robinson,Rosie,10/16/2020,95,8,8.3
Campbell,Kate,9/9/2021,95,9,9.6
Tucker,Kellan,4/15/2022,94,9,9.7
Foster,Tony,12/19/2021,84,7,7
Walker,Arianna,4/14/2021,92,5,5.2
Casey,Brad,12/16/2021,94,6,6
Robinson,Brianna,5/9/2021,83,10,10
Harrison,Sam,4/9/2020,89,8,8.2
Wright,Samantha,5/14/2020,90,8,8.6
Robinson,Melanie,3/12/2021,83,10,10
Barrett,Charlotte,8/18/2020,99,6,6.6
Cunningham,Elian,2/12/2021,84,9,9.3
Phillips,Arnold,9/23/2021,97,7,7.7
Miller,Chester,9/11/2022,92,6,6.6
Taylor,Camila,9/3/2021,89,8,8.9
Tucker,Adele,11/3/2019,91,6,6.4
Morris,Vincent,5/2/2022,94,7,7.4
Richards,Rosie,4/27/2022,90,9,9.4
Harris,Wilson,3/25/2021,99,8,8.6
Clark,Sofia,12/22/2020,87,7,7.8
Wells,Patrick,5/26/2020,84,8,8.2
Foster,Walter,8/22/2020,89,8,8.6
Evans,Patrick,3/5/2020,96,5,5.4
Morgan,Wilson,8/14/2021,89,9,9.5
Carroll,Abraham,2/21/2020,97,8,8.1
Barrett,Florrie,6/13/2022,93,7,7.1
Harris,Lydia,8/30/2022,98,8,8.1
Cameron,Victor,1/8/2021,85,8,8.9
Brooks,Frederick,2/12/2021,98,5,5.7
Kelley,Daryl,2/10/2022,91,7,7.3
Grant,Savana,7/25/2021,95,8,8.8
Gray,Natalie,6/18/2020,81,7,7.7
Montgomery,Elian,4/22/2020,87,8,8.4
Wright,Alexander,11/4/2021,93,5,5.8
Crawford,Savana,11/15/2020,85,6,6
Phillips,Joyce,3/6/2020,84,9,9.7
Ferguson,Owen,6/25/2022,94,9,9.8
Ryan,February,8/16/2021,86,8,8.3
Anderson,Kirsten,4/8/2021,84,8,8.6
Sullivan,Chelsea,10/28/2021,91,6,6.1
Thomas,Brianna,11/8/2019,90,9,9.8
Johnston,Ted,2/27/2020,80,6,6.5
Moore,Henry,9/6/2020,84,7,7.7
Watson,Lily,1/26/2020,86,4,4
Warren,Kellan,3/14/2022,88,10,10
Hall,Ned,10/10/2021,92,9,9.9
Miller,Wilson,6/7/2022,99,8,8.6
Armstrong,Michael,7/19/2020,98,6,6.9
Phillips,Ryan,4/14/2021,83,6,6.5
Mitchell,Sienna,6/23/2021,100,8,8.1
Taylor,Daryl,1/14/2021,99,0,0
Wright,Ashton,1/8/2020,94,3,3.8
Scott,Carlos,5/13/2020,87,8,8.9
Evans,Lucia,11/21/2020,92,6,6.9
Mason,Fenton,8/15/2020,88,5,5.2
Jones,Nicholas,6/21/2022,89,9,9.9
Allen,Mary,12/25/2021,85,8,8.1
Farrell,Justin,12/30/2019,95,5,5.6
Murray,Aida,12/4/2019,83,8,8.2
Morrison,Amanda,12/29/2021,85,8,8
Nelson,Frederick,10/5/2021,94,6,6.3
Spencer,Emma,3/28/2021,80,1,1.9
Douglas,Rafael,8/13/2021,80,8,8
Lloyd,Amanda,8/23/2020,89,6,6.1
Ferguson,Abraham,10/30/2020,82,1,1.9
Cooper,Hailey,10/5/2020,84,8,8
West,Abraham,4/12/2021,100,10,10
Chapman,Ada,8/9/2020,89,8,8.9
Carter,Daryl,5/25/2020,96,7,7.4
Hunt,Elian,9/12/2020,92,7,7.5
Murray,Amy,10/14/2020,85,6,6.9
Watson,Roman,2/15/2020,93,7,7.5
Johnson,Belinda,4/6/2021,88,5,5.5
Morgan,Tyler,5/10/2022,91,7,7
Thompson,Tara,2/19/2021,91,9,9.7
Gray,Kristian,4/13/2021,93,3,3.8
Taylor,Melanie,6/22/2020,88,5,5.2
West,February,8/8/2021,96,8,8.3
Douglas,Alexia,8/18/2022,98,8,8.3
Hawkins,Ashton,9/22/2021,91,8,8.8
Phillips,Nicholas,6/12/2022,96,6,6.9
Gibson,February,5/20/2020,88,5,5.2
Howard,Darcy,1/30/2021,86,6,6
Montgomery,Byron,3/22/2022,86,7,7.2
Cunningham,Dainton,12/18/2019,99,6,6.9
Harris,Chester,2/22/2021,96,6,6.2
Thomas,Myra,8/24/2021,82,7,7.1
Ross,Luke,2/9/2022,98,7,7.5
Thomas,Anna,2/22/2020,99,7,7.5
Wells,Rubie,5/7/2021,93,4,4.4
Cameron,Vincent,5/30/2021,99,6,6.1
Barnes,Lana,4/5/2022,100,7,7.6
Barnes,Kelvin,3/20/2021,86,8,8.8
Davis,Kate,6/23/2021,82,9,9.6
Grant,Miller,8/19/2021,93,7,7.8
Tucker,Dexter,12/29/2020,89,8,8.2
Elliott,Annabella,2/19/2022,91,8,8.6
Kelley,Dexter,2/20/2022,84,9,9.9
Anderson,Rosie,3/9/2020,80,5,5.1
Riley,James,12/15/2020,97,10,10
Johnson,Lucy,8/5/2022,82,7,7
Owens,Adrianna,5/12/2022,89,7,7.9
Cameron,Jacob,12/10/2021,95,4,4
Walker,Chester,4/2/2021,85,5,5.5
Tucker,Tara,4/20/2022,82,8,8.6
Thomas,George,2/17/2022,88,9,9.6
Hall,Evelyn,9/9/2021,84,7,7.9
Andrews,Ted,11/11/2021,88,7,7
Perry,Andrew,11/18/2021,88,9,9.5
Richardson,Sam,5/31/2021,82,7,7.4
Wells,Victoria,12/21/2019,98,8,8.3
Brooks,Rebecca,12/25/2019,92,7,7.7
Farrell,Vanessa,6/21/2021,80,7,7.1
Reed,Blake,8/17/2021,97,7,7.4
Tucker,Victoria,7/20/2020,86,8,8
Morris,Steven,5/20/2021,83,10,10
Bailey,Briony,1/5/2022,97,8,8.8
Hill,Daisy,4/20/2021,98,8,8.8
Ellis,Alford,4/15/2021,92,7,7.4
Hawkins,Adison,8/17/2021,95,8,8.2
Howard,Sawyer,4/9/2020,97,7,7.4
Craig,Jessica,7/9/2022,92,6,6.3
Kelly,Melissa,1/22/2022,93,5,5.8
Lloyd,Freddie,11/27/2021,86,9,9.2
Parker,Camila,9/8/2021,96,4,4.8
Cameron,Kelvin,9/18/2020,81,4,4.2
Casey,Paul,6/8/2020,94,5,5.9
Douglas,Maria,2/2/2020,89,8,8.2
Ferguson,Andrew,10/30/2020,99,8,8.6
Harris,Samantha,6/22/2021,99,6,6.2
Holmes,Maximilian,8/1/2022,96,8,8.3
Turner,Sophia,12/29/2020,86,8,8.6
Casey,Isabella,10/28/2020,83,7,7.1
Campbell,Alisa,2/5/2022,80,7,7
Payne,Daisy,4/7/2021,91,8,8.3
Hamilton,Julia,5/4/2020,84,9,9.2
Ferguson,Stella,6/30/2022,95,10,10
Edwards,Abigail,8/28/2021,86,8,8.5
West,Kelsey,10/13/2020,82,6,6.9
Baker,Jessica,7/26/2022,84,7,7.7
Fowler,Thomas,12/15/2021,93,7,7.7
Tucker,Adrianna,9/15/2022,81,9,9.1
Moore,Lydia,5/24/2020,94,8,8.5
Carter,Nicole,9/2/2021,91,0,0.4
Walker,Antony,9/14/2020,90,8,8.1
Andrews,Edwin,9/10/2022,86,6,6
Hawkins,Steven,2/4/2020,100,6,6.6
Holmes,Oliver,6/3/2020,100,4,4.6
Wright,Melissa,1/18/2021,84,7,7
Morris,Michelle,7/15/2020,88,8,8.5
Harrison,William,3/5/2021,96,8,8.2
Sullivan,Lydia,11/24/2019,100,9,9.1
Nelson,Fenton,11/20/2021,91,9,9.1
Gray,Julia,3/4/2022,84,8,8
Ryan,Elian,7/31/2021,90,9,9.5
Andrews,John,12/17/2021,93,6,6.6
Nelson,Kellan,12/1/2019,85,8,8.8
Perkins,Samantha,9/12/2020,93,8,8.1
Barrett,Lenny,10/4/2020,83,6,6.3
Dixon,Joyce,4/9/2022,100,8,8.8
Ryan,Caroline,9/25/2020,93,7,7.1
Grant,Samantha,12/11/2021,87,8,8.3
Wilson,Dexter,9/5/2021,86,8,8.2
Perkins,Tyler,1/16/2020,87,5,5.3
Brown,Nicholas,2/16/2020,82,7,7.9
Carter,Edith,7/29/2022,89,7,7.3
Cunningham,Deanna,8/5/2021,82,4,4.6
Dixon,Natalie,12/12/2019,99,7,7.1
Gray,Justin,5/8/2021,81,7,7.9
Adams,Amy,6/14/2021,92,4,4.5
Henderson,Chelsea,4/10/2021,94,8,8.2
Ellis,Rafael,5/8/2020,84,7,7
Hill,Jared,5/21/2020,81,8,8.4
Carter,Ashton,8/23/2021,82,3,3
Ferguson,Audrey,2/16/2020,94,8,8.3
Wright,Clark,4/10/2021,100,8,8.5
Sullivan,Mike,12/2/2020,100,7,7
Barnes,Edwin,12/29/2021,89,8,8.9
Hamilton,Kelvin,2/9/2021,96,7,7.4
Kelly,Oliver,12/1/2021,80,7,7.9
Stevens,Stella,7/20/2022,80,7,7.2
Campbell,Chloe,5/4/2022,97,8,8.6
Ferguson,Camila,8/16/2022,96,8,8
Craig,Camila,2/6/2022,80,9,9.8
Ross,Caroline,4/11/2021,81,7,7.3
Mason,Sabrina,9/6/2022,99,7,7.4
Ross,Kimberly,4/10/2020,98,8,8.5
Davis,Miley,9/1/2021,97,8,8.7
Howard,Walter,1/7/2020,99,10,10
Foster,Naomi,4/4/2021,90,6,6.6
Jones,Alexander,11/14/2021,82,6,6.6
Walker,Kirsten,10/24/2020,92,8,8.1
Allen,Jessica,8/14/2020,100,10,10
Cameron,Eric,10/17/2021,100,9,9.6
Alexander,Julian,6/26/2020,89,4,4.7
Farrell,Belinda,1/9/2021,85,8,8
Walker,George,11/30/2021,97,9,9.5
Farrell,Emma,1/12/2020,87,4,4.3
Fowler,David,3/10/2021,88,8,8.8
Kelley,Reid,12/20/2019,84,6,6.7
